country,updated_country,Country Code (ISO 3166-1 alpha-3),Year,gold,silver,bronze,total,medal_sum,check,GDP,HDI,LE,EYS,MYS,GNIPC,MMR,PHDI,CO2_PROD,BMI_underweight,BMI_obesity,BMI_morbid_obesity,Mean_Height,Diabetes_in_18+,Diabetes_treated_in_30+,non-HDL_cholesterol,HDL_cholesterol,Raised_blood_pressure,Hypertension,cluster
Belgium,Belgium,BEL,2000,0,3,4,7,7,True,34470.12589168808,0.87475,77.42575000000001,17.6417694075,10.326859105,40892.125047500005,8.56642412025,0.7204999999999999,12.4940680625,0.0189481506443167,0.1447483193205685,0.0073904520227126,172.67809876666666,0.0357646499532982,0.6333877691005567,4.020272110647636,1.354778578068427,0.2418103198689101,0.3629374257439733,0
Belgium,Belgium,BEL,2004,1,0,2,3,3,True,31946.084092238525,0.8892500000000001,78.0835,18.3167328825,10.6896947,44510.8988025,7.87865535325,0.73225,12.2883713725,0.018744448157804,0.1592902567528978,0.0091205527102029,173.0634692875,0.037363908490329,0.6803020216369835,3.7607650740724727,1.38862981168429,0.2190943778178935,0.3617092027592583,0
Belgium,Belgium,BEL,2008,1,4,0,5,5,True,45128.73869328606,0.90275,79.23174999999999,18.8673043275,11.0330368675,47570.97647,6.69867701775,0.73525,11.8181657775,0.018418644433262,0.1713501101262283,0.0108894125249151,172.85567380833334,0.0401511588402074,0.7191435359841607,3.547786095039164,1.4101453193169575,0.2028358580735567,0.3573829677380512,0
Belgium,Belgium,BEL,2012,0,1,2,3,3,True,50297.30803926066,0.9115,79.9555,19.142465115,11.346077202500002,48618.269,6.006443157750001,0.7575000000000001,10.326399005,0.018224855653413,0.1804461193367529,0.0126399908186654,172.324032725,0.0441845606215625,0.7536067696396114,3.366367434541141,1.42738422629412,0.1886517140582652,0.3459475565180956,0
Botswana,Botswana,BWA,2000,0,0,0,0,0,True,13881.628987766358,0.5814999999999999,53.0055,11.210894822499998,7.16,10562.6599155,176.322957825,0.5537500000000001,1.8388795115,0.1713456440096761,0.0901780270721042,0.0082169622778655,165.98554194,0.072053806235722,0.2019371264333536,2.759276700389885,1.205912803465904,0.3339632689632077,0.4065280304009244,1
Botswana,Botswana,BWA,2004,0,0,0,0,0,True,10587.4945281314,0.5814999999999999,50.816500000000005,11.6494450575,7.811,10966.452485000002,181.0288752,0.5525000000000001,2.16983007425,0.1613908275163434,0.1104808286589725,0.0107067389479898,165.903677675,0.0758469025037335,0.2098773676438073,2.7704425777835535,1.220002902102395,0.3224722596239583,0.4226226343458411,1
Botswana,Botswana,BWA,2008,0,0,0,0,0,True,11955.815742175762,0.609,53.46925,11.726587535,8.335,12250.1151825,206.559131475,0.58275,2.137445273,0.1510567044721197,0.1279885208940026,0.0132702546160569,166.09061235,0.0780896584277236,0.2188442763877407,2.763602524919261,1.234673494889221,0.310777952562391,0.4378511435892235,1
Botswana,Botswana,BWA,2012,0,1,0,1,1,True,9361.28222542638,0.647,58.98575,11.69464702,8.839,12540.684735,197.185453975,0.60775,2.0455125165,0.1402864470513502,0.142712838931555,0.015834486878975,166.30611954166667,0.0794841696434543,0.2295467518461489,2.7468202322702187,1.2515991121764838,0.3020817874919426,0.4446715302842716,1
Brazil,Brazil,BRA,2000,0,12,36,48,48,True,12717.098541494235,0.6572500000000001,68.98375,13.2677492925,4.84390883625,11066.059390000002,93.4050133575,0.6194999999999999,1.82635455975,0.0446287863731457,0.1181060790234638,0.0067771208376313,165.35643131333333,0.0735340263223718,0.3738454486635759,3.699783347716358,1.20961920936493,0.2992204615769656,0.424336055137525,0
Brazil,Brazil,BRA,2004,18,19,3,40,40,True,6424.986543330514,0.67525,70.2655,13.45335174,5.538111214,11280.4069425,69.385019255,0.63775,1.92268504425,0.0392315102270515,0.1382192414110564,0.0088597763848835,165.9424608125,0.0769455828774835,0.4076495210776416,3.6764125934929135,1.2335072101571225,0.2823852540675092,0.4435141654668545,0
Brazil,Brazil,BRA,2008,14,34,26,74,74,True,7494.673569076465,0.6984999999999999,71.8215,13.64155058,6.238157451,12470.87696,70.77256021,0.657,1.97701495,0.0351204705365138,0.1590377791639037,0.0112094553636814,166.4940391875,0.0812863005302252,0.4378597163644669,3.647639337076748,1.2449607057775187,0.2662513101151221,0.4560540220179734,0
Brazil,Brazil,BRA,2012,14,34,11,59,59,True,10886.467678216188,0.72,73.04700000000001,13.8323821325,6.831092596,14143.8047275,66.0547438075,0.665,2.18044135375,0.0316777461354462,0.1850586517712696,0.0144279219519877,167.20804785,0.0893999904692674,0.4666168720562854,3.5939155885159453,1.2412390401309212,0.2503481861046822,0.4600070042325701,0
Bulgaria,Bulgaria,BGR,2000,5,6,2,13,13,True,16515.324831233047,0.7112499999999999,70.93325,12.688470124999998,9.000879446499999,10581.46793175,22.681287475,0.66025,6.44792973975,0.0333636459207676,0.1367659380782369,0.0063324960223855,167.38208469333335,0.0577524394379234,0.4047547744493313,4.117383252862092,1.3763787805134,0.344513271477869,0.4504899611971809,0
Bulgaria,Bulgaria,BGR,2004,2,1,14,17,17,True,4491.190937556684,0.73775,72.0235,13.116380215,10.01974380775,11664.9051675,19.54400129,0.68025,5.96307452975,0.0331685916034232,0.1512890050633775,0.0075848296522889,167.2888856,0.0619804428647624,0.4384330573719883,4.008964810258372,1.3932721277079825,0.3240553743611689,0.4459101668148054,0
Bulgaria,Bulgaria,BGR,2008,1,1,3,5,5,True,7790.288933561076,0.7677499999999999,72.74000000000001,14.05656004,10.390984965,15027.2556525,12.7619485725,0.69825,6.664911729,0.0328499188659481,0.1650157010619314,0.0088461466228078,167.26016815416668,0.0677479314770781,0.4708980714617388,3.9098878343985226,1.404557418183381,0.3077088592492192,0.4483363838328399,0
Bulgaria,Bulgaria,BGR,2012,0,1,1,2,2,True,10042.289707325088,0.7875,73.77349999999998,14.3719301225,10.682932375,17630.444605,9.40383102625,0.7157499999999999,6.59306223625,0.032821523388834,0.178189932440287,0.0102652808521464,167.45273884583332,0.0753057914952042,0.5047695905772431,3.816664152443432,1.4126458132539912,0.2953336379908892,0.4507054167425187,0
Cameroon,Cameroon,CMR,2000,18,0,0,18,18,True,1150.1660039043657,0.42025,52.7085,7.353513300499999,2.76878822275,2704.682775,712.596121575,0.41475,0.3890966919999999,0.099622407013358,0.060725900529156,0.0049080276818463,164.23752036666667,0.0520179756163714,0.1408239959168796,2.707208890558706,1.0609294572611758,0.2849099178596478,0.3355469423813918,1
Cameroon,Cameroon,CMR,2004,1,0,0,1,1,True,1047.3446906103964,0.442,53.343,8.256399989250001,3.097716568,2872.1577795000003,616.24314825,0.436,0.3535911985,0.0884502860306816,0.0830291493929078,0.0068338716549658,164.1838881375,0.0581056870111583,0.1434088346054688,2.7371052131030686,1.0690570239789126,0.2784537227204128,0.3434676113927736,1
Cameroon,Cameroon,CMR,2008,1,0,0,1,1,True,1482.2299094397486,0.46225,54.64025,8.647680044,3.39523040775,3199.4266580000003,553.926107975,0.455,0.34199301025,0.0793188014631023,0.1027123711184283,0.0083977612862007,164.34706126666669,0.0691814936343183,0.1448166822899965,2.7656394235688575,1.07676706046257,0.271194432328501,0.3542330681530415,1
Cameroon,Cameroon,CMR,2012,0,0,0,0,0,True,1638.1389546242194,0.507,56.368,10.161637544,4.81294551475,3274.26689525,527.74794395,0.499,0.4126955312499999,0.0719267988958092,0.1176040677732033,0.0092284993316628,164.55827530833335,0.0877552407423423,0.1445850580427107,2.7988119470156287,1.0861311459603125,0.2609411694543692,0.361399854729781,1
Canada,Canada,CAN,2000,4,4,23,31,31,True,30861.2111776008,0.881,78.57350000000001,16.2238775475,12.04950185,36398.960795,8.38550850375,0.6855,17.54041388,0.0184158201774085,0.1947651607163754,0.0172547889557524,170.18167561333334,0.0684958871778642,0.430887486682025,3.848541474141016,1.319134215705057,0.2007240542832026,0.2918458741387669,0
Canada,Canada,CAN,2004,3,10,4,17,17,True,32934.90235829542,0.89375,79.49825,15.63966547,12.7129615075,40978.206695,10.02448192775,0.6872499999999999,18.2310298,0.0173373645777192,0.2202640825042878,0.0224353889775118,170.42526152916668,0.0649860466159272,0.4732604427765918,3.702938796858611,1.3380686618363835,0.1808606781809064,0.271956551001534,0
Canada,Canada,CAN,2008,11,13,10,34,34,True,44948.57977489894,0.9045,80.31625,15.32093443,13.2313353525,44101.314785,10.87911752,0.66975,17.888020095,0.0168770087864781,0.2374876291050983,0.0271331012694424,170.62999910833332,0.0632677848369409,0.5140375222564795,3.562231664437655,1.35254129313917,0.1645306844207211,0.2574843459607555,0
Canada,Canada,CAN,2012,1,21,33,55,55,True,50259.19405983892,0.911,81.17224999999999,15.24163747,13.489413165,44325.63186,12.29704765,0.67725,16.6006054975,0.0168240832852148,0.2488987604837636,0.031545510846892,170.875212175,0.0629370589855791,0.5550815806128792,3.428299576114609,1.3668531546751637,0.1484878029560343,0.2450177338987165,0
Chile,Chile,CHL,2000,0,0,17,17,17,True,13061.11496361163,0.746,75.5455,12.601177025,8.967686483,14263.2159775,37.43501215,0.6972499999999999,3.73537707825,0.0141356784261653,0.1970400449493289,0.0130892398224402,164.54206723,0.0735167339312567,0.418079350683295,3.820984613634395,1.168801380320788,0.2753093496125135,0.3873270198024354,0
Chile,Chile,CHL,2004,3,0,1,4,4,True,10072.180918162128,0.77125,77.11875,13.4350290275,9.35776777275,15431.3501375,32.582938475,0.72075,3.547016512,0.0110231727789154,0.2310692830258022,0.0161673506100494,164.84832884583332,0.0846550844620404,0.4603548548275079,3.778337299580655,1.1925246052886325,0.2566740060332343,0.3966046837060392,0
Chile,Chile,CHL,2008,0,1,0,1,1,True,13663.757490496992,0.7947500000000001,77.92975,14.3674700275,9.75397014625,17182.690735,28.404108595,0.73875,3.91759599625,0.0091947461224457,0.2602765370025686,0.0196326383930126,164.94625224583334,0.094338952036214,0.5006808426788883,3.711279920614199,1.2000784153962512,0.2399180284051226,0.3985291721494435,0
Chile,Chile,CHL,2012,0,0,0,0,0,True,16355.3136668405,0.813,78.709,15.0371775625,9.87054514875,19553.4730075,23.3174953675,0.7484999999999999,4.2236899525,0.0079526282030391,0.2911180677925932,0.0242198013387033,165.12980537916667,0.104905146468116,0.5405549995194285,3.6152161490585826,1.1940520119992712,0.2248026714887535,0.3919009297327207,0
China,China,CHN,2000,39,23,17,79,79,True,1545.3398346604397,0.55925,70.88225,9.288332522,5.482359767,2873.53455425,64.87640059,0.5332500000000001,2.8072112020000004,0.0838800296966702,0.0207918272694152,0.0002953296125624,162.88455077999998,0.0599911982340084,0.2567324078426314,3.112146717320833,1.295294328745454,0.2080227618503307,0.2554646195733763,1
China,China,CHN,2004,52,27,15,94,94,True,2075.2478060856374,0.6025,72.71074999999999,10.355997382,6.048239303000001,3861.97988,52.635419355,0.57,3.19389696675,0.0767671737184584,0.0261651509407348,0.0004236324556004,163.85485717083333,0.0646791466825626,0.2670956829310826,3.1646171092810302,1.2953619763708013,0.2086000076283428,0.2758777582520528,1
China,China,CHN,2008,74,53,57,184,184,True,3169.26215040573,0.6495000000000001,74.28125,11.70921564,6.367411399,5721.0639682500005,44.0605718425,0.60125,4.6903407675,0.0706338885563189,0.0328892608816253,0.0007633320188639,164.8974805625,0.0696376282005348,0.2860311001667651,3.225122058028115,1.2908103573084562,0.2050451962172232,0.2907544915115317,1
China,China,CHN,2012,56,40,29,125,125,True,5573.83691512238,0.69275,75.42925000000001,12.89324975,6.7006989955,8487.52469325,34.40813783,0.6214999999999999,6.237643649,0.0636993693987064,0.0420660179720996,0.0015160513868034,166.15347509583333,0.0756365254899458,0.3148780734964186,3.2785916119012524,1.283651529928051,0.1995695883860612,0.2939910036556915,0
Colombia,Colombia,COL,2000,1,0,0,1,1,True,8911.438775152155,0.6615,70.58624999999999,11.4959149375,6.731812304,9283.87550825,97.7006872825,0.63425,1.6393039065,0.0404090589951166,0.1122002441231584,0.004471409306169,162.04100837666664,0.0661811879708286,0.3383462162193282,3.884000535611443,0.9865343986821792,0.2403567387511816,0.3057387585891948,0
Colombia,Colombia,COL,2004,0,0,2,2,2,True,4617.0892273982245,0.67625,71.7805,12.218878865,6.9415832,9009.274506,90.636767795,0.653,1.41235841525,0.0339864133449886,0.1339377238068349,0.0059632045119913,162.37185545,0.0764132961858313,0.3633821067858341,3.862418511744671,1.0035546899419163,0.226455920538286,0.3133779674378571,0
Colombia,Colombia,COL,2008,0,1,1,2,2,True,5436.958312952162,0.702,73.27025,13.2872350225,7.0871676205,10190.305014,82.23334573000001,0.67725,1.3976195265,0.0299765635564589,0.1547705463582031,0.0078596649524865,162.65823232083335,0.0880466360908277,0.3937655951157028,3.823479103951175,1.0099148396364244,0.2144303507346739,0.3183005969993184,0
Colombia,Colombia,COL,2012,1,3,4,8,8,True,7292.75230856688,0.73,74.8475,14.33656764,7.370399952,11445.76125,71.34994877999999,0.7015,1.6368945460000002,0.0272052532824782,0.1776574817983637,0.0105983407001263,163.13880504166667,0.100717180129131,0.4342879241185147,3.78139390706836,1.0115184191365834,0.2034040845926519,0.3194410618042108,0
Costa Rica,Costa Rica,CRI,2000,0,0,2,2,2,True,16676.36527330534,0.70075,76.977,11.079477547500002,7.17061525475,11565.3990425,40.492756235,0.67125,1.3399804805,0.0334883594287385,0.165511188063324,0.0125452900648406,163.94248567333335,0.0797705560768324,0.5250965010677693,3.950129568128748,1.056832537944775,0.2271606747784404,0.3593096171001685,0
Costa Rica,Costa Rica,CRI,2004,0,0,0,0,0,True,12858.497336120843,0.7175,77.79650000000001,11.68837762,7.398325829000001,12330.474052500002,37.2554088175,0.688,1.46000185575,0.027416933207202,0.1947302620748277,0.0162249433645424,164.48912705416666,0.0977271849888597,0.562807680655077,3.994320785502069,1.068552735277805,0.2179326788002517,0.3726629125555576,0
Costa Rica,Costa Rica,CRI,2008,0,0,0,0,0,True,10405.708379248834,0.74225,78.453,12.47570794,7.83533551375,14157.1444575,30.02430398,0.709,1.6399728865000005,0.023902328737283,0.2202699956556637,0.0204206939475898,165.02740346666667,0.1212435725626887,0.5993291640926348,3.989832168433035,1.064727822306335,0.2088432024501249,0.383037384272811,0
Costa Rica,Costa Rica,CRI,2012,0,0,0,0,0,True,10790.438148148576,0.7685000000000001,78.78375,13.56042201,8.3074247835,16105.8902775,26.06956087,0.732,1.66395912825,0.0216934542826986,0.2463655105319049,0.025916263145437,165.6623922375,0.1515160786247986,0.635960876808206,3.9364522154644,1.048464940646511,0.1988594856527926,0.3883507703161102,0
Croatia,Croatia,HRV,2000,1,0,9,10,10,True,9915.743357654814,0.73525,73.94525,11.5896449075,8.8547664165,17125.0137925,11.018676345,0.6895,4.0026802295,0.0230945698228585,0.1472957936849047,0.0079706926458389,173.14531236,0.051987673064112,0.3468720569327393,4.024298362145767,1.420148266009543,0.3452391585828459,0.4611553567010159,0
Croatia,Croatia,HRV,2004,15,3,3,21,21,True,9343.43461688841,0.7795000000000001,74.64375,13.4733374125,9.94194476475,19735.724665,10.7820411125,0.7249999999999999,4.75489097375,0.0220448531029233,0.1721947762623343,0.010141779781062,173.26331609166667,0.0552425489279913,0.3764261420062477,3.961231286818685,1.4343122386811689,0.3329040120838789,0.4581895719097165,0
Croatia,Croatia,HRV,2008,0,2,3,5,5,True,14832.590874698844,0.8097500000000001,75.68975,14.3685823675,10.474780180000002,23902.210265,9.09357764475,0.7317499999999999,5.348120818250001,0.0209119400835449,0.1984975398599701,0.012714423842021,173.295505575,0.0601185340373298,0.4093560322361631,3.9022241776090265,1.4427951494728024,0.3266235931507366,0.4653193988547703,0
Croatia,Croatia,HRV,2012,15,4,16,35,35,True,16736.174710755062,0.82325,76.65724999999999,14.6157548425,10.961420345,24333.2835175,7.818582939000001,0.746,4.97558165675,0.0199223097604721,0.2265649669726904,0.0159171110727062,173.359722825,0.0667404450761116,0.448924700445065,3.8443128858309374,1.4454900933698938,0.3244984520463241,0.4738041741250982,0
Cuba,Cuba,CUB,2000,18,35,12,65,65,True,2324.1830157787526,0.67875,75.3955,12.0647411375,9.76604953525,3944.652293,52.9816978475,0.642,2.1990171205,0.0868850666913915,0.1020083908537508,0.011673945233662,164.55366934,0.0837859881075198,0.4159917110187369,3.460389417445609,1.163836598071357,0.2634112091414982,0.3587178006245591,0
Cuba,Cuba,CUB,2004,32,8,22,62,62,True,2665.578849461888,0.70375,76.49725000000001,12.9158575525,10.14011735925,4535.1805275,44.3943709625,0.66825,2.29652672375,0.074641961423055,0.1221666800312673,0.0142968705870148,164.81283747499998,0.0945206953122341,0.4246303093893948,3.411704593811305,1.1816240084763576,0.2378083266041411,0.3682895313000592,0
Cuba,Cuba,CUB,2008,2,34,11,47,47,True,3280.300416299493,0.75125,77.11125,15.574219945,10.636398885,5833.4918675,43.93563374,0.72,2.3210757905,0.0656522905204718,0.1413814638556253,0.0168369941862283,165.13159905,0.1033720186907789,0.4330503593862344,3.3776536618251676,1.1935672879213712,0.2170899172051509,0.379264692527511,0
Cuba,Cuba,CUB,2012,5,3,6,14,14,True,3938.396150204129,0.78075,77.5995,16.647032737500002,11.167494775,7065.13634775,40.76259897,0.7477499999999999,2.66080776825,0.0579324225828958,0.1613235838529284,0.0197947491876058,165.63296936666669,0.1107799530121322,0.4435535013507923,3.3544285955789626,1.2024790113761263,0.2021447192107286,0.3884485548505346,0
Cyprus,Cyprus,CYP,2000,0,0,0,0,0,True,20904.80165275637,0.782,75.96000000000001,11.94888904,9.505073269,28830.84082,32.85085425,0.6695,7.161554870750001,0.0175216232066871,0.1784908623524531,0.0092007915427613,165.85050564333332,0.0655130646617431,0.4907309875435883,3.947385512354468,1.357794701887685,0.2600267172909251,0.3673912862712941,0
Cyprus,Cyprus,CYP,2004,0,0,0,0,0,True,20652.296763124807,0.8105,77.208,12.8063101775,10.1534099985,32082.1005875,32.7692127875,0.6755000000000001,7.39540969725,0.0169876317741374,0.1970253892657866,0.011816021359619,166.15712318333334,0.0702712319655599,0.5201648638251851,3.833175094009079,1.36782979980957,0.2449913735522656,0.3603457739565038,0
Cyprus,Cyprus,CYP,2008,0,0,0,0,0,True,29937.687952037937,0.8367499999999999,78.3065,13.414657355,10.8595199575,36077.692382500005,28.9685101375,0.666,7.748094843,0.0167683759833853,0.2110604176427266,0.014497765415546,166.14829498333333,0.0726560926929001,0.5477244345311094,3.74671287663666,1.3726340348261687,0.2298673064623801,0.3519889588418575,0
Cyprus,Cyprus,CYP,2012,0,1,0,1,1,True,33018.651529294526,0.858,79.51150000000001,13.9073050025,11.391565085,38668.2666025,28.714336325,0.70225,7.393668970499999,0.016953271644812,0.2201011722313271,0.0170347591540201,166.16470585000002,0.0729710787329367,0.5721201685874293,3.67513290962607,1.3748823409388713,0.2135930571544304,0.338630632252381,0
Czech Republic,Czech Republic,CZE,2000,2,3,4,9,9,True,9409.138680508016,0.7925,74.269,13.3901474475,10.51628364,23536.591625,7.4171732505,0.6815,12.3686040325,0.0161460940353071,0.1973739540871668,0.0115868014809067,173.35176436333333,0.0555449688400455,0.4174060174368945,4.112275504982636,1.418197874794473,0.331477708395217,0.4245824174946412,0
Czech Republic,Czech Republic,CZE,2004,1,6,5,12,12,True,9538.607689314596,0.8222499999999999,75.28375,14.61836481,11.2721692075,25377.1435875,7.2467511315,0.708,12.354267945,0.0164887599446901,0.2019312004081348,0.0131286927479369,173.40049224166663,0.0575279322895728,0.4565525817325438,3.926449074969767,1.4280807114702825,0.3134382790635828,0.4164494990120627,0
Czech Republic,Czech Republic,CZE,2008,3,4,0,7,7,True,16803.319310953564,0.85075,76.43375,15.317515135,11.9855543125,29549.0311075,5.135672011,0.7234999999999999,12.357314407500002,0.0165029440014206,0.2099297017896916,0.0148281817495142,173.37356423333333,0.0608360691207165,0.4934883521946821,3.7801520661777017,1.4394494248118936,0.3014549790088626,0.4179794541200253,0
Czech Republic,Czech Republic,CZE,2012,4,4,6,14,14,True,22690.81187656847,0.8697499999999999,77.45575000000001,16.064620017499998,12.334992645,31318.0896,4.293186203,0.7475,11.271016995,0.0164701512928698,0.2217186815416553,0.0169781540527104,173.476199075,0.0647055500869712,0.5308762809461653,3.672790718100116,1.4541365238513562,0.2900248898802966,0.4194847517173021,0
Denmark,Denmark,DNK,2000,18,3,4,25,25,True,47604.79126675706,0.87525,76.178,15.7889574775,12.0604213475,44991.5726925,9.25737432375,0.7215,12.307958625,0.0247353466160824,0.1030504633386056,0.0048142998100663,173.07889141,0.0300162539291392,0.3631775259814047,4.0586622670645625,1.433389853476844,0.2943265940688506,0.4030096564059063,0
Denmark,Denmark,DNK,2004,19,0,10,29,29,True,43530.983974368944,0.8959999999999999,77.0705,16.329047205000002,12.718791365,48436.486892500005,8.0270264225,0.7465,10.5405938275,0.0225023074194489,0.1155854713545471,0.0062552894251523,173.30450422500002,0.0299770711204128,0.3979252539964912,3.856718185647164,1.4515930454074637,0.2755973701122902,0.4141433861878331,0
Denmark,Denmark,DNK,2008,6,7,6,19,19,True,60837.8549339418,0.91,78.14450000000001,16.687642097500003,12.78429031,52546.7499825,7.000679796250001,0.7532500000000001,10.134950187,0.0211523443689354,0.1238704644246264,0.0073669825964733,173.53012539166667,0.0293478565042712,0.4341704094106908,3.684977278011592,1.4498445672007862,0.2564348050551824,0.4160003906685476,0
Denmark,Denmark,DNK,2012,3,5,8,16,16,True,65063.85229128957,0.916,79.175,17.1689000125,12.5616824625,52046.05506,6.7033357245000005,0.77875,8.73732627025,0.0206411758462693,0.1279153373075401,0.0080819112739495,173.97581683749996,0.02785996320932,0.4755095876814915,3.5285434211658937,1.435356932885205,0.2329085603279574,0.4063707085110926,0
Dominican Republic,Dominican Republic,DOM,2000,0,0,0,0,0,True,7710.105857407492,0.63075,69.1595,10.6328453525,6.193481653,7996.27100275,109.595178975,0.6085,2.1105876425,0.055508456136839,0.1335310315805475,0.0131689353012435,165.6768640266667,0.0730167724524592,0.5115750566597101,3.396145070721525,1.196472973184676,0.2588172806871347,0.4396712343886248,0
Dominican Republic,Dominican Republic,DOM,2004,1,0,0,1,1,True,6587.205861823755,0.6535000000000001,69.81325,11.436467625,6.5817909245,8920.95362025,73.1181533475,0.6285000000000001,2.3017262065,0.0474723365257904,0.1652495479545248,0.0166475855267829,165.9132604416667,0.0869022612298063,0.5174417978706239,3.424603573748795,1.204441581486801,0.2519177727946917,0.4561541131793047,0
Dominican Republic,Dominican Republic,DOM,2008,1,1,0,2,2,True,4110.764051251372,0.67825,70.9355,12.276746804999998,6.9531949115,9979.064892,85.64990386,0.6547499999999999,2.014807482,0.0430716208162175,0.1933143327546951,0.0198971073159782,166.03256496666663,0.1028214813670971,0.5146375915481817,3.472308629621023,1.2101708115795526,0.2417834894479022,0.472201505348221,0
Dominican Republic,Dominican Republic,DOM,2012,1,1,0,2,2,True,4486.240124832244,0.70425,71.96075,13.117025985,7.24487006675,11890.9786875,92.65615658,0.6785000000000001,2.110066433,0.0406680917484277,0.2205880349094339,0.0237062172556346,166.3584111375,0.1211564408119881,0.5060640617445621,3.527105068008451,1.2166348425092688,0.2297721000393647,0.4843197477043343,0
Ecuador,Ecuador,ECU,2000,0,0,0,0,0,True,4295.652221208606,0.677,71.88775000000001,12.4070613475,7.177998500749999,8204.566722,134.091445075,0.65025,1.858138621,0.0213911042760513,0.1308322737471715,0.0054860216309062,158.68469239666666,0.0623413769374002,0.3721156816664026,3.883560508539037,1.180242323210496,0.2089335009872313,0.2367288930039969,0
Ecuador,Ecuador,ECU,2004,0,0,0,0,0,True,4262.716843336302,0.69325,73.41675000000001,13.123849865,7.4054642985,8058.867075249999,111.347217375,0.66725,1.853600366,0.018352993655486,0.1524338322113681,0.0069124572384996,159.06882339166663,0.068796300403752,0.3874469142424874,3.90126663122454,1.194894807850915,0.1998576447146188,0.241410501330224,0
Ecuador,Ecuador,ECU,2008,0,1,0,1,1,True,4793.587816307867,0.71575,74.5815,13.840638385,7.6329300965,9199.0252625,91.2678091875,0.68625,2.22694222175,0.0163913790507514,0.1735986768772277,0.0086418161784263,159.44158668333336,0.076562159989377,0.3946862730202584,3.8925591772683736,1.2009716916398274,0.191870359323931,0.2480867842292346,0
Ecuador,Ecuador,ECU,2012,0,0,0,0,0,True,5258.615399069351,0.73425,75.33500000000001,14.557426905000002,7.8056225775,10256.8253085,80.71974173000001,0.7004999999999999,2.3253337685,0.014880213966583,0.1978659230433027,0.0111172098273597,159.91892863333334,0.08665557725226,0.3959311394727678,3.863189026230216,1.1989970451080063,0.1852730550657833,0.2555328067891792,0
Egypt,Egypt,EGY,2000,0,0,0,0,0,True,11440.065603167084,0.6175,67.28675000000001,10.42372662,6.346109438,7222.739175250001,91.0638575825,0.599,1.705528982,0.0198269758342505,0.2682836615219219,0.0261059387407371,162.94502073666666,0.1286644249975465,0.443442716855452,3.5840715079354353,1.0198792938834504,0.2760303714476059,0.3693100789109464,0
Egypt,Egypt,EGY,2004,1,1,3,5,5,True,10543.210271553711,0.632,68.32025,10.8145786525,6.37968144425,8016.8494295,73.3180218175,0.615,1.8693028255,0.0163618671943608,0.3100663230978114,0.0338370912004546,162.62698935,0.1443841261363298,0.4670364534103095,3.5844091689649,1.0301695502149406,0.2691724365342168,0.3769609189697325,2
Egypt,Egypt,EGY,2008,0,0,1,1,1,True,7970.790566672693,0.64075,68.87425,10.87297125,6.470888374,8733.641257750001,55.254638225,0.6234999999999999,2.15356385675,0.014308435654446,0.3435639580242831,0.0418602008048781,162.64885846666667,0.16452472145589,0.4814554184944961,3.5504868251624675,1.0419412059618018,0.2622096496495875,0.3778138307784851,2
Egypt,Egypt,EGY,2012,0,2,0,2,2,True,9787.252599988336,0.6637500000000001,69.58575,11.12934904,7.253714388000001,10009.08972775,39.090352055,0.644,2.38463218175,0.0133343678082574,0.3750767268355583,0.0508426025706418,163.34915452916667,0.1930684052334536,0.4873648660937596,3.491991384604985,1.056424839974356,0.2556067321638348,0.3788010440445767,2
Eritrea,Eritrea,ERI,2000,0,0,0,0,0,True,1715.909798031361,0.4623333333333332,51.15575,6.3493800165,4.690392992416667,1877.178583,797.185786325,0.599,0.3157948265,0.3379795893191681,0.0112209037780432,0.0008027294965558,163.00596330000002,0.0617713554368535,0.2556490444747042,2.697135677076131,1.084738043189475,0.2697997223080938,0.2501082983513343,1
Eritrea,Eritrea,ERI,2004,0,0,1,1,1,True,1022.79270304585,0.4623333333333332,58.15725,7.7228888275,4.690392992416667,1762.44899875,662.68696245,0.615,0.2526371115,0.3353639670009936,0.0152445205638794,0.0011209710097918,163.10664762916667,0.066100920862032,0.2675763788583272,2.773185736830526,1.0840916153839424,0.2753756291991125,0.2495819119254983,1
Eritrea,Eritrea,ERI,2008,0,0,0,0,0,True,753.9492631083865,0.4656666666666667,61.05575,8.2252572535,4.703478349333333,1567.057628,540.9491870249999,0.4573333333333333,0.2332469267499999,0.3320261557468532,0.0197330749469918,0.0014895272737928,163.20588439166667,0.0681861320209824,0.277463906740553,2.843445801965595,1.0853990417285424,0.2797735183829642,0.2509451618727009,1
Eritrea,Eritrea,ERI,2012,0,0,0,0,0,True,653.298354235136,0.4589999999999999,63.52250000000001,7.386744821,4.6773076355,1430.88522975,486.1704228,0.452,0.15889850725,0.327302372316729,0.0248833401716195,0.0019217031318342,163.30854518333334,0.0696490146378188,0.2853720020337271,2.911356488137016,1.08831468103598,0.2841074935122396,0.2485646669014631,1
Estonia,Estonia,EST,2000,1,0,2,3,3,True,8953.44910958024,0.7665000000000001,70.55225,13.7241237175,11.52752387,15016.0852025,32.2843723175,0.6807500000000001,12.4443783675,0.0270103733377752,0.1618554708678444,0.0117482092730528,173.38091064666668,0.0447530311656475,0.3308774142381706,3.9941265813438465,1.3660978572259102,0.3390732260361765,0.4489550004536387,0
